"","gene","Length","sd","sample_weight"
"425","AC104532.1",102,125.865007051205,1.90898127216456e-05
"426","AC104581.2",14,NA,2.6201703735592e-06
"427","AC105052.1",126.857142857143,57.1005795984261,2.37419519563324e-05
"428","AC105052.3",86.25,64.2099421169858,1.61421210513915e-05
"429","AC106741.1",144.222222222222,67.2437205151377,2.69919138482527e-05
"430","AC106774.4",441,NA,8.25353667671148e-05
"431","AC106886.5",315.827586206897,519.731460121854,5.91087203237161e-05
"432","AC107871.1",74.9090909090909,52.0143336888103,1.40196129078752e-05
"433","AC107959.5",34,7.07106781186548,6.3632709072152e-06
"434","AC108488.2",107.25,32.60981447356,2.00723766117303e-05
"435","AC108941.2",126.666666666667,48.2113402980391,2.37063033798213e-05
"436","AC110275.1",47,33.9411254969543,8.7962862540916e-06
"437","AC112128.1",150.882352941176,102.23311740389,2.82383907906695e-05
"438","AC112229.3",124,49.3842080021539,2.32072233086672e-05
"439","AC112504.2",43.5,0.707106781186548,8.1412436607018e-06
"440","AC113189.9",108,43.5889894354067,2.02127428817424e-05
"441","AC113348.1",159.75,139.308709945454,2.98980155125773e-05
"442","AC113348.2",96,44.5495978283381,1.79668825615488e-05
"443","AC113554.1",138.5625,49.3585099045747,2.59326683847355e-05
"444","AC114490.2",144.6,68.9345445228401,2.70626168583329e-05
"445","AC114490.3",82.5,36.0624458405139,1.5440289701331e-05
"446","AC115220.1",288,402.984697807084,5.39006476846464e-05
"447","AC116366.3",158.217391304348,45.4117986629082,2.96111800912482e-05
"448","AC117378.1",84,13.0256157883866,1.57210222413552e-05
"449","AC117457.1",176.25,93.203630115284,3.29860734528435e-05
"450","AC118470.1",69,63.6396103067893,1.29136968411132e-05
"451","AC118549.1",175.75,285.064332937398,3.28924959395021e-05
"452","AC118553.2",133.333333333333,49.3705541077192,2.49540035577067e-05
"453","AC119396.1",130.421052631579,93.0772175188571,2.4408955585262e-05
"454","AC119674.2",112.357142857143,49.5651973788947,2.10282040694318e-05
"455","AC119676.1",39,41.0121933088198,7.2990460406292e-06
"456","AC120057.2",43,59.39696961967,8.04766614736041e-06
"457","AC120114.4",125.5,101.116269709676,2.34879558486914e-05
"458","AC124312.1",54,48.8630739925355,1.01063714408712e-05
"459","AC126283.2",126.2,74.6890697683211,2.36189643673694e-05
"460","AC127029.3",116.125,56.0521122324064,2.17333774735402e-05
"461","AC129492.3",72.8,65.2510536313399,1.36248859425078e-05
"462","AC131160.1",111.272727272727,41.1073981397288,2.08252502417952e-05
"463","AC132217.2",223.5,43.1335136523794,4.18291484636058e-05
"464","AC134669.1",187.555555555556,179.079668800726,3.51019650045074e-05
"465","AC134684.11",348,409.956908304601,6.51299492856144e-05
"466","AC134684.8",348,409.956908304601,6.51299492856144e-05
"467","AC134684.9",348,409.956908304601,6.51299492856144e-05
"468","AC134980.3",948,NA,0.000177422965295295
"469","AC135050.2",117.2,65.4417467846192,2.19345691272242e-05
"470","AC135068.1",939,NA,0.000175738570055149
"471","AC135068.2",176.5,184.554869889689,3.30328622095142e-05
"472","AC135068.3",948,NA,0.000177422965295295
"473","AC135068.8",176.5,184.554869889689,3.30328622095142e-05
"474","AC135178.3",107,83.3726573883788,2.00255878550596e-05
"475","AC136428.1",174.5,181.726442764943,3.26585521561486e-05
"476","AC137834.1",64,50.7444578254611,1.19779217076992e-05
"477","AC138647.1",285,244.84552953512,5.3339182604598e-05
"478","AC138696.1",594,NA,0.000111170085849583
"479","AC138811.2",101.571428571429,36.5780313979905,1.90096034244958e-05
"480","AC138894.1",83.5565217391304,40.4030551442408,1.56380230556089e-05
"481","AC138969.1",121.892857142857,108.478138874875,2.28128609310142e-05
"482","AC139491.7",48.9473684210526,26.2244027242874,9.16074604289495e-06
"483","AC139530.2",88.4,38.1927442623035,1.65445043587595e-05
"484","AC140504.1",167.166666666667,122.246336005079,3.12860819604747e-05
"485","AC142391.1",61.5,32.9317476001502,1.15100341409922e-05
"486","AC144573.1",450,337.99704140717,8.42197620072601e-05
"487","AC187653.1",210.25,144.086490229538,3.93493443600587e-05
"488","AC211486.6",132.5,81.468398781368,2.4798041035471e-05
"489","AC211486.7",132.5,81.468398781368,2.4798041035471e-05
"490","AC211486.8",132.5,81.468398781368,2.4798041035471e-05
"491","AC231656.1",141,4.24264068711928,2.63888587622748e-05
"492","AC231657.3",125.142857142857,65.5780160608431,2.34211147677333e-05
"493","AC233723.1",118.5,64.3467170879758,2.21778706619118e-05
"494","AC233992.2",76,NA,1.42237820278928e-05
"495","AC235565.2",94.6,56.1767053343485,1.77048655241929e-05
"496","AC236972.4",6183,NA,0.00115717952997975
"497","AC242842.3",123.967741935484,56.6692255286733,2.3201186049742e-05
"498","AC243547.3",43.6666666666667,11.9303534454489,8.17243616514894e-06
"499","AC243967.1",101,52.3259018078045,1.89026576949628e-05
"500","AC244197.3",203.4,145.535944395572,3.80673324272815e-05
"501","AC244517.10",52.5,24.7487373415292,9.82563890084701e-06
"502","AC245033.1",141.176470588235,70.5524940151991,2.64218861199247e-05
"503","AC245748.1",119.25,93.9835978597684,2.23182369319239e-05
"504","AC253536.7",99,69.8808509774554,1.85283476415972e-05
"505","AC253572.1",164.4,124.953191235758,3.07682863866523e-05
"506","ACAA1",100.773333333333,50.7075806831556,1.88602358889147e-05
"507","ACAA2",108.769230769231,50.0612580211072,2.0356708286883e-05
"508","ACACA",126.253787878788,51.7216885401601,2.36290310392591e-05
"509","ACACB",138.091503267974,79.5129383279295,2.58445189787856e-05
"510","ACAD10",159.617647058824,69.7316882102369,2.98732449943399e-05
"511","ACAD11",120.260869565217,27.9701704460772,2.2507426252375e-05
"512","ACAD8",106,35.1221471067944,1.98384328283768e-05
"513","ACAD9",112.065217391304,54.5394463460115,2.09735687510834e-05
"514","ACADL",117.272727272727,35.4967348050237,2.1948180401892e-05
"515","ACADM",88.375,52.7469210102006,1.65398254830925e-05
"516","ACADS",123,42.7575785834019,2.30200682819844e-05
"517","ACADSB",120.315789473684,45.9807358594383,2.25177047893095e-05
"518","ACADVL",88.716814159292,37.4588986725424,1.66037977211953e-05
"519","ACAN",436.537735849057,994.455736997961,8.17002316008793e-05
"520","ACAP1",92.78125,53.2200146531117,1.73644773194135e-05
"521","ACAP2",94.5760869565217,48.2065687229065,1.77003900779027e-05
"522","ACAP3",100.714285714286,56.7332941637154,1.88491848301963e-05
"523","ACAT1",100.604166666667,37.8266069451445,1.88285754969009e-05
"524","ACAT2",132.333333333333,37.2894086839682,2.47668485310239e-05
"525","ACBD3",198,58.5418043550321,3.70566952831944e-05
"526","ACBD4",101.753424657534,33.7032725174664,1.90436649068471e-05
"527","ACBD5",120.736842105263,68.8754176604014,2.25965069058075e-05
"528","ACBD6",106.826086956522,53.7212097727391,1.99930391547669e-05
"529","ACBD7",66,43.4127477437983,1.23522317610648e-05
"530","ACCS",119.666666666667,75.9566439800093,2.23962181930417e-05
"531","ACCSL",139.3125,146.699110994807,2.60730346547476e-05
"532","ACD",116.352941176471,93.0836190770111,2.17760378105046e-05
"533","ACE",147.718181818182,54.6772233106022,2.76462002597165e-05
"534","ACE2",134.166666666667,42.7554507803224,2.51099660799423e-05
"535","ACER1",132,25.0519460321948,2.47044635221296e-05
"536","ACER2",137.5,26.681454233231,2.5733816168885e-05
"537","ACER3",69.6545454545455,32.3420481851116,1.30361983131238e-05
"538","ACHE",429.315789473684,409.427623228909,8.03486080342948e-05
"539","ACIN1",177.470149253731,207.975081297205,3.32144305189826e-05
"540","ACKR1",606,534.143239215849,0.000113415946169777
"541","ACKR2",719.333333333333,352.802305359059,0.000134626849193828
"542","ACKR3",859,321.026478658693,0.000160766167920525
"543","ACKR4",555,700.035713374682,0.000103871039808954
"544","ACLY",118.615942028986,38.8052074283679,2.21995697954403e-05
"545","ACMSD",108.352941176471,60.3758448972668,2.02787975970422e-05
"546","ACO1",133.35,32.063403818166,2.49571228081514e-05
"547","ACO2",132.083333333333,50.1548317000181,2.47200597743532e-05
"548","ACOD1",320.666666666667,375.124979173608,6.00143785562846e-05
"549","ACOT1",408,167.669913818789,7.63592508865824e-05
"550","ACOT11",109.181818181818,46.7797061672143,2.04339260950948e-05
"551","ACOT12",108.3,34.4736359983592,2.02688893897473e-05
"552","ACOT13",128.5,68.5762349506008,2.40494209287398e-05
"553","ACOT2",390.272727272727,227.954421281576,7.30415026862964e-05
"554","ACOT4",421,202.415414432795,7.87922662334588e-05
"555","ACOT6",341.428571428571,258.881476833741,6.39000733959846e-05
"556","ACOT7",113.294871794872,37.5907936277989,2.12037047537936e-05
"557","ACOT8",126.868421052632,56.874052912878,2.374406272731e-05
"558","ACOT9",85.6166666666667,39.8765432374093,1.60235895344924e-05
"559","ACOX1",139.604166666667,48.6361828286497,2.61276215375301e-05
"560","ACOX2",129.9,52.9865972409956,2.43114379660957e-05
"561","ACOX3",120.830188679245,42.9663266403321,2.26139771863519e-05
"562","ACOXL",88.8243243243243,36.7435981221473,1.66239187890006e-05
"563","ACP1",68.75,38.24759562938,1.28669080844425e-05
"564","ACP2",110.494252873563,34.4004710497827,2.06795548448478e-05
"565","ACP4",116.181818181818,28.4141450049731,2.17440112818744e-05
"566","ACP5",202.095238095238,92.716721664382,3.78231396781811e-05
"567","ACP6",104.928571428571,54.4840065399115,1.96379095855024e-05
"568","ACP7",105.025641025641,56.3786480577099,1.9656076648532e-05
"569","ACPP",112.184210526316,36.6273087184205,2.09958389144415e-05
"570","ACR",211,152.796433204444,3.94897106300708e-05
"571","ACRBP",149.606060606061,111.035450249554,2.79995262646359e-05
"572","ACRV1",152.666666666667,129.854216901334,2.85723340735741e-05
"573","ACSBG1",130.4,64.1416755741113,2.44050154794371e-05
"574","ACSBG2",136.985714285714,70.2811110866167,2.56375650123053e-05
"575","ACSF2",104.819277108434,46.2185013578301,1.96174546041007e-05
"576","ACSF3",162.620253164557,149.986435608697,3.04351978201764e-05
"577","ACSL1",102.746835443038,40.8026064967443,1.9229586728915e-05
"578","ACSL3",148.5,78.2138095223599,2.77925214623958e-05
"579","ACSL4",146.731707317073,59.6904684115674,2.74615765981396e-05
"580","ACSL5",103.41,37.0269066785469,1.93537013092684e-05
"581","ACSL6",99.4419263456091,43.1610705371752,1.86110563786015e-05
"582","ACSM1",128.829268292683,54.6534090606544,2.41110451448427e-05
"583","ACSM2A",133.756756756757,45.018051420745,2.50332493798156e-05
"584","ACSM2B",126.674157303371,47.9269745837112,2.37077052901336e-05
"585","ACSM3",130.792452830189,53.2369010579367,2.44784649993428e-05
"586","ACSM4",133.846153846154,47.6617354451244,2.50499804944671e-05
"587","ACSM5",145.95,54.3037025005032,2.73152761443547e-05
"588","ACSM6",142.32,53.7119788005121,2.66359033974961e-05
"589","ACSS1",141.785714285714,67.2467374181067,2.65359091403827e-05
"590","ACSS2",114.411764705882,53.1079540643305,2.14127368763557e-05
"591","ACSS3",124.756756756757,59.384531003642,2.33488541396704e-05
"592","ACTA1",172.090909090909,86.917724941987,3.22076786827764e-05
"593","ACTA2",127.4375,31.3602056753459,2.38505687128893e-05
"594","ACTB",184.515151515152,106.643424906356,3.45329381051991e-05
"595","ACTBL2",1128,NA,0.000211110870098199
"596","ACTC1",188.5,70.972529897137,3.52787225297078e-05
"597","ACTG1",209.102040816327,106.811212913634,3.91344980284076e-05
"598","ACTG2",136.878787878788,34.2497788092836,2.56175531977639e-05
"599","ACTL10",735,NA,0.000137558944611858
"600","ACTL6A",96.4090909090909,30.3309790070553,1.80434459815554e-05
"601","ACTL6B",86.8823529411765,32.4208311756137,1.62604690829703e-05
"602","ACTL7A",1305,NA,0.000244237309821054
"603","ACTL7B",1245,NA,0.000233008008220086
"604","ACTL8",549,232.09480821423,0.000102748109648857
"605","ACTL9",1248,0,0.000233569473300135
"606","ACTN1",116.322784810127,47.6776956475366,2.17703938949569e-05
"607","ACTN2",119.90350877193,45.4297024388864,2.24405443835719e-05
"608","ACTN3",130.704545454545,47.1063021239046,2.44620126921087e-05
"609","ACTN4",135.377049180328,43.2655228152957,2.5336495251583e-05
"610","ACTR10",84.6851851851852,37.6321942029839,1.58492580929712e-05
"611","ACTR1A",99.5357142857143,58.3631556421338,1.86286092630344e-05
"612","ACTR1B",102.545454545455,54.7929988892078,1.91918972816544e-05
"613","ACTR2",120.967741935484,53.318216943785,2.26397209696936e-05
"614","ACTR3",91.3548387096774,40.4116719006583,1.70975172763126e-05
"615","ACTR3B",106.064516129032,34.5995524863843,1.98505073462273e-05
"616","ACTR3C",108.52,50.14489006868,2.03100634956175e-05
"617","ACTR5",202.333333333333,79.8373346248483,3.78677003988199e-05
"618","ACTR6",97.7096774193548,39.4592078625527,1.82868572845871e-05
"619","ACTR8",138.571428571429,48.7998829038408,2.59343394117594e-05
"620","ACTRT1",1128,NA,0.000211110870098199
"621","ACTRT2",1131,NA,0.000211672335178247
"622","ACTRT3",558,506.288455329568,0.000104432504889002
"623","ACVR1",166.272727272727,69.3305652128069,3.11187767093492e-05
"624","ACVR1B",173.045454545455,60.585881594855,3.23863266627918e-05
"625","ACVR1C",157.96875,50.7012021076551,2.95646456212986e-05
"626","ACVR2A",138.483870967742,38.6521849039542,2.59179525661052e-05
"627","ACVR2B",139.636363636364,41.1516044092396,2.61336473622528e-05
"628","ACVRL1",164.96875,66.9123087066319,3.08747308080782e-05
"629","ACY1",82.3963963963964,32.0239340264801,1.54208997661341e-05
"630","ACY3",141,60.0999168052669,2.63888587622748e-05
"631","ACYP1",103.071428571429,65.7050100954893,1.929033596452e-05
"632","ACYP2",74.5806451612903,42.7167213110966,1.39581426351817e-05
"633","AD000671.1",82.5,30.4055915910215,1.5440289701331e-05
"634","AD000671.2",72.75,33.6390150470155,1.36155281911737e-05
"635","ADA",86.6666666666667,43.751244880248,1.62201023125093e-05
"636","ADA2",152.75,71.3702407702653,2.85879303257977e-05
"637","ADAD1",153.414634146341,48.2037216456137,2.87123199471906e-05
"638","ADAD2",168.333333333333,91.6301092604223,3.15044294916047e-05
"639","ADAL",103.448979591837,39.4166109360898,1.93609965358186e-05
"640","ADAM10",107.631578947368,54.8074866915054,2.01437910298066e-05
"641","ADAM11",82.7368421052632,35.8944260932168,1.54846158918611e-05
"642","ADAM12",113.254901960784,45.0865137872756,2.11962241984285e-05
"643","ADAM15",116.763485477178,62.3887516127774,2.18528732400581e-05
"644","ADAM17",109.05,60.4135109697517,2.04092556597594e-05
"645","ADAM18",98.8909090909091,52.4413862316681,1.85079307295954e-05
"646","ADAM19",119.712121212121,57.8115679538048,2.24047252397091e-05
"647","ADAM2",108.838709677419,49.576530720866,2.0369711613799e-05
"648","ADAM20",2253,106.066017177982,0.000421660275116349
"649","ADAM21",2166,NA,0.000405377787794945
"650","ADAM22",88.2258064516129,36.346122595464,1.65119031605632e-05
"651","ADAM23",96.5818181818182,45.0570382996564,1.80757727588915e-05
"652","ADAM28",100.765625,50.8239233093585,1.8858793235584e-05
"653","ADAM29",1689.33333333333,1157.40064368394,0.000316167225076144
"654","ADAM30",2370,NA,0.000443557413238236
"655","ADAM32",90,49.6915485771977,1.6843952401452e-05
"656","ADAM33",109.280898876404,47.0164354155314,2.04524695451339e-05
"657","ADAM7",107.428571428571,50.0959448122894,2.01057971522094e-05
"658","ADAM8",104.736842105263,47.1133012841887,1.96020264788827e-05
"659","ADAM9",109.023529411765,47.4148300265073,2.04043015561119e-05
"660","ADAMDEC1",96.6428571428571,51.5753417149695,1.80871965072735e-05
"661","ADAMTS1",231.578947368421,200.368082341107,4.33411640739116e-05
"662","ADAMTS10",140,67.8967817571126,2.6201703735592e-05
"663","ADAMTS12",204.183673469388,197.925667178088,3.82140008563554e-05
"664","ADAMTS13",137.357142857143,44.0567750586834,2.57070797365018e-05
"665","ADAMTS14",166.977272727273,101.3477753307,3.12506359326939e-05
"666","ADAMTS15",356.25,320.462500592057,6.66739782557475e-05
"667","ADAMTS16",158.294117647059,66.8106911294731,2.96255398119656e-05
"668","ADAMTS17",140.34375,55.6507597113607,2.62660382760142e-05
"669","ADAMTS18",158.363636363636,78.5285848361196,2.96385505892216e-05
"670","ADAMTS19",149.392857142857,108.495891468795,2.79596241647912e-05
"671","ADAMTS2",159.5,79.4677459193945,2.98512267559066e-05
"672","ADAMTS20",154.222222222222,62.1110451648028,2.88634641150807e-05
"673","ADAMTS3",164.318181818182,113.724426765445,3.0752973702651e-05
"674","ADAMTS4",320.727272727273,181.185038515376,6.00257212851744e-05
"675","ADAMTS5",281.833333333333,291.546295507665,5.27465250201025e-05
"676","ADAMTS6",145.758620689655,75.760268126512,2.72794585444206e-05
"677","ADAMTS7",210.75,260.69993579159,3.94429218734001e-05
"678","ADAMTS8",296.333333333333,206.454595492568,5.54602729070031e-05
"679","ADAMTS9",148.339449541284,66.0011532143198,2.7762473637011e-05
"680","ADAMTSL1",148.135922330097,117.680945243509,2.77243824963705e-05
"681","ADAMTSL2",160.808219178082,78.5466346853622,3.00960665510875e-05
"682","ADAMTSL3",174.465517241379,180.231256466858,3.26520985345389e-05
"683","ADAMTSL4",190.246153846154,150.103092778059,3.5605523999377e-05
"684","ADAMTSL5",104.514285714286,54.8416819949353,1.95603739315909e-05
"685","ADAP1",97.0769230769231,51.8745110741151,1.81684341287457e-05
